사업소,호기,일자,SOX,SOX기준,NOX,NOX기준,먼지,먼지기준,산소,유량,온도,SOX기준초과,NOX기준초과,먼지기준초과,기준초과,용량(MW),발전량(MWh),열효율(%),이용률(%),발전원,평균기온(°C),최저기온(°C),최고기온(°C),일강수량(mm),최대 순간 풍속(m/s),최대 순간 풍속 풍향(16방위),최대 순간풍속 시각(hhmi),최대 풍속(m/s),최대 풍속 풍향(16방위),최대 풍속 시각(hhmi),평균 풍속(m/s),풍정합(100m),최다풍향(16방위),평균 이슬점온도(°C),최소 상대습도(%),최소 상대습도 시각(hhmi),평균 상대습도(%),평균 증기압(hPa),일 최심신적설(cm),일 최심신적설 시각(hhmi),일 최심적설(cm),일 최심적설 시각(hhmi),합계 3시간 신적설(cm)
분당,4호기,20240828,,35.0,0.13,100.0,,15.0,20.71,285.47,61.05,0,0,0,0,77.76,8140.0,26.9,14.07,복합,27.8,21.9,32.4,,7.1,90.0,1332.0,5.0,110.0,1237.0,2.6,2258.0,110.0,19.9,49.0,1503.0,63.8,23.3,,,,,
분당,5호기,20240828,,35.0,3.25,100.0,,15.0,20.06,12699.11,78.01,0,0,0,0,77.76,8336.0,27.11,14.41,복합,27.8,21.9,32.4,,7.1,90.0,1332.0,5.0,110.0,1237.0,2.6,2258.0,110.0,19.9,49.0,1503.0,63.8,23.3,,,,,
분당,6호기,20240828,,35.0,2.86,100.0,,15.0,20.31,5384.05,55.0,0,0,0,0,77.76,14794.0,27.99,25.57,복합,27.8,21.9,32.4,,7.1,90.0,1332.0,5.0,110.0,1237.0,2.6,2258.0,110.0,19.9,49.0,1503.0,63.8,23.3,,,,,
분당,7호기,20240828,,35.0,1.22,100.0,,15.0,20.8,226.39,36.2,0,0,0,0,77.76,12497.0,27.92,21.6,복합,27.8,21.9,32.4,,7.1,90.0,1332.0,5.0,110.0,1237.0,2.6,2258.0,110.0,19.9,49.0,1503.0,63.8,23.3,,,,,
분당,8호기,20240828,,35.0,2.45,100.0,,15.0,20.2,7081.08,57.37,0,0,0,0,77.76,15070.0,27.35,26.05,복합,27.8,21.9,32.4,,7.1,90.0,1332.0,5.0,110.0,1237.0,2.6,2258.0,110.0,19.9,49.0,1503.0,63.8,23.3,,,,,
분당,1호기,20240829,,35.0,0.24,100.0,,15.0,20.74,122.49,47.97,0,0,0,0,77.76,11220.0,25.48,19.39,복합,28.0,23.1,32.5,,6.5,50.0,1857.0,4.1,90.0,1136.0,2.3,2025.0,50.0,19.7,49.0,1407.0,61.6,23.0,,,,,
분당,2호기,20240829,,35.0,0.01,100.0,,15.0,20.83,125.64,76.03,0,0,0,0,77.76,9255.0,25.9,16.0,복합,28.0,23.1,32.5,,6.5,50.0,1857.0,4.1,90.0,1136.0,2.3,2025.0,50.0,19.7,49.0,1407.0,61.6,23.0,,,,,
분당,3호기,20240829,,35.0,0.32,100.0,,15.0,20.73,188.38,72.99,0,0,0,0,77.76,11230.0,26.79,19.41,복합,28.0,23.1,32.5,,6.5,50.0,1857.0,4.1,90.0,1136.0,2.3,2025.0,50.0,19.7,49.0,1407.0,61.6,23.0,,,,,
분당,4호기,20240829,,35.0,0.13,100.0,,15.0,20.74,172.44,50.79,0,0,0,0,77.76,8140.0,26.9,14.07,복합,28.0,23.1,32.5,,6.5,50.0,1857.0,4.1,90.0,1136.0,2.3,2025.0,50.0,19.7,49.0,1407.0,61.6,23.0,,,,,
분당,5호기,20240829,,35.0,0.2,100.0,,15.0,20.74,219.1,71.73,0,0,0,0,77.76,8336.0,27.11,14.41,복합,28.0,23.1,32.5,,6.5,50.0,1857.0,4.1,90.0,1136.0,2.3,2025.0,50.0,19.7,49.0,1407.0,61.6,23.0,,,,,
분당,6호기,20240829,,35.0,2.94,100.0,,15.0,19.77,11470.43,61.39,0,0,0,0,77.76,14794.0,27.99,25.57,복합,28.0,23.1,32.5,,6.5,50.0,1857.0,4.1,90.0,1136.0,2.3,2025.0,50.0,19.7,49.0,1407.0,61.6,23.0,,,,,
분당,7호기,20240829,,35.0,5.1,100.0,,15.0,19.87,11169.41,49.02,0,0,0,0,77.76,12497.0,27.92,21.6,복합,28.0,23.1,32.5,,6.5,50.0,1857.0,4.1,90.0,1136.0,2.3,2025.0,50.0,19.7,49.0,1407.0,61.6,23.0,,,,,
분당,8호기,20240829,,35.0,3.18,100.0,,15.0,19.6,14390.29,63.97,0,0,0,0,77.76,15070.0,27.35,26.05,복합,28.0,23.1,32.5,,6.5,50.0,1857.0,4.1,90.0,1136.0,2.3,2025.0,50.0,19.7,49.0,1407.0,61.6,23.0,,,,,
분당,1호기,20240830,,35.0,4.49,100.0,,15.0,20.0,7984.8,64.57,0,0,0,0,77.76,11220.0,25.48,19.39,복합,27.2,23.0,32.6,,7.2,250.0,1748.0,5.1,250.0,1528.0,1.9,1607.0,270.0,20.7,49.0,1412.0,69.3,24.4,,,,,
분당,2호기,20240830,,35.0,2.24,100.0,,15.0,20.53,3567.64,64.99,0,0,0,0,77.76,9255.0,25.9,16.0,복합,27.2,23.0,32.6,,7.2,250.0,1748.0,5.1,250.0,1528.0,1.9,1607.0,270.0,20.7,49.0,1412.0,69.3,24.4,,,,,
분당,3호기,20240830,,35.0,2.56,100.0,,15.0,20.04,7697.55,77.17,0,0,0,0,77.76,11230.0,26.79,19.41,복합,27.2,23.0,32.6,,7.2,250.0,1748.0,5.1,250.0,1528.0,1.9,1607.0,270.0,20.7,49.0,1412.0,69.3,24.4,,,,,
분당,4호기,20240830,,35.0,0.35,100.0,,15.0,20.74,148.78,42.89,0,0,0,0,77.76,8140.0,26.9,14.07,복합,27.2,23.0,32.6,,7.2,250.0,1748.0,5.1,250.0,1528.0,1.9,1607.0,270.0,20.7,49.0,1412.0,69.3,24.4,,,,,
분당,5호기,20240830,,35.0,2.58,100.0,,15.0,20.54,4030.13,65.39,0,0,0,0,77.76,8336.0,27.11,14.41,복합,27.2,23.0,32.6,,7.2,250.0,1748.0,5.1,250.0,1528.0,1.9,1607.0,270.0,20.7,49.0,1412.0,69.3,24.4,,,,,
분당,6호기,20240830,,35.0,2.58,100.0,,15.0,20.07,7942.49,57.59,0,0,0,0,77.76,14794.0,27.99,25.57,복합,27.2,23.0,32.6,,7.2,250.0,1748.0,5.1,250.0,1528.0,1.9,1607.0,270.0,20.7,49.0,1412.0,69.3,24.4,,,,,
분당,7호기,20240830,,35.0,3.93,100.0,,15.0,20.26,6391.82,55.66,0,0,0,0,77.76,12497.0,27.92,21.6,복합,27.2,23.0,32.6,,7.2,250.0,1748.0,5.1,250.0,1528.0,1.9,1607.0,270.0,20.7,49.0,1412.0,69.3,24.4,,,,,
분당,8호기,20240830,,35.0,2.81,100.0,,15.0,20.02,9296.6,59.88,0,0,0,0,77.76,15070.0,27.35,26.05,복합,27.2,23.0,32.6,,7.2,250.0,1748.0,5.1,250.0,1528.0,1.9,1607.0,270.0,20.7,49.0,1412.0,69.3,24.4,,,,,
분당,1호기,20240831,,35.0,0.32,100.0,,15.0,20.74,136.43,67.46,0,0,0,0,77.76,11220.0,25.48,19.39,복합,26.1,21.2,31.9,,6.5,230.0,1540.0,4.3,230.0,1543.0,1.6,1391.0,290.0,20.5,49.0,1429.0,73.3,24.1,,,,,
분당,2호기,20240831,,35.0,0.04,100.0,,15.0,20.83,116.03,69.28,0,0,0,0,77.76,9255.0,25.9,16.0,복합,26.1,21.2,31.9,,6.5,230.0,1540.0,4.3,230.0,1543.0,1.6,1391.0,290.0,20.5,49.0,1429.0,73.3,24.1,,,,,
분당,3호기,20240831,,35.0,0.31,100.0,,15.0,20.73,180.35,69.0,0,0,0,0,77.76,11230.0,26.79,19.41,복합,26.1,21.2,31.9,,6.5,230.0,1540.0,4.3,230.0,1543.0,1.6,1391.0,290.0,20.5,49.0,1429.0,73.3,24.1,,,,,
분당,4호기,20240831,,35.0,0.27,100.0,,15.0,20.74,135.51,38.45,0,0,0,0,77.76,8140.0,26.9,14.07,복합,26.1,21.2,31.9,,6.5,230.0,1540.0,4.3,230.0,1543.0,1.6,1391.0,290.0,20.5,49.0,1429.0,73.3,24.1,,,,,
분당,5호기,20240831,,35.0,0.31,100.0,,15.0,20.74,210.42,69.89,0,0,0,0,77.76,8336.0,27.11,14.41,복합,26.1,21.2,31.9,,6.5,230.0,1540.0,4.3,230.0,1543.0,1.6,1391.0,290.0,20.5,49.0,1429.0,73.3,24.1,,,,,
분당,6호기,20240831,,35.0,0.33,100.0,,15.0,20.81,129.98,45.81,0,0,0,0,77.76,14794.0,27.99,25.57,복합,26.1,21.2,31.9,,6.5,230.0,1540.0,4.3,230.0,1543.0,1.6,1391.0,290.0,20.5,49.0,1429.0,73.3,24.1,,,,,
분당,7호기,20240831,,35.0,0.59,100.0,,15.0,20.82,132.22,43.45,0,0,0,0,77.76,12497.0,27.92,21.6,복합,26.1,21.2,31.9,,6.5,230.0,1540.0,4.3,230.0,1543.0,1.6,1391.0,290.0,20.5,49.0,1429.0,73.3,24.1,,,,,
분당,8호기,20240831,,35.0,0.34,100.0,,15.0,20.81,130.11,48.65,0,0,0,0,77.76,15070.0,27.35,26.05,복합,26.1,21.2,31.9,,6.5,230.0,1540.0,4.3,230.0,1543.0,1.6,1391.0,290.0,20.5,49.0,1429.0,73.3,24.1,,,,,
분당,1호기,20240901,,35.0,0.24,100.0,,15.0,20.74,125.38,53.62,0,0,0,0,77.76,6139.0,25.3,10.97,복합,25.8,22.8,30.9,,6.5,320.0,1640.0,3.7,230.0,1043.0,1.7,1453.0,140.0,20.5,45.0,1422.0,74.8,24.2,,,,,
분당,2호기,20240901,,35.0,0.02,100.0,,15.0,20.84,99.67,53.07,0,0,0,0,77.76,4545.0,25.59,8.12,복합,25.8,22.8,30.9,,6.5,320.0,1640.0,3.7,230.0,1043.0,1.7,1453.0,140.0,20.5,45.0,1422.0,74.8,24.2,,,,,
분당,3호기,20240901,,35.0,0.33,100.0,,15.0,20.74,157.9,53.92,0,0,0,0,77.76,5863.0,26.53,10.47,복합,25.8,22.8,30.9,,6.5,320.0,1640.0,3.7,230.0,1043.0,1.7,1453.0,140.0,20.5,45.0,1422.0,74.8,24.2,,,,,
분당,4호기,20240901,,35.0,0.39,100.0,,15.0,20.74,126.88,35.3,0,0,0,0,77.76,4299.0,26.54,7.68,복합,25.8,22.8,30.9,,6.5,320.0,1640.0,3.7,230.0,1043.0,1.7,1453.0,140.0,20.5,45.0,1422.0,74.8,24.2,,,,,
분당,5호기,20240901,,35.0,0.11,100.0,,15.0,20.75,172.41,54.33,0,0,0,0,77.76,4214.0,26.79,7.53,복합,25.8,22.8,30.9,,6.5,320.0,1640.0,3.7,230.0,1043.0,1.7,1453.0,140.0,20.5,45.0,1422.0,74.8,24.2,,,,,
분당,6호기,20240901,,35.0,0.22,100.0,,15.0,20.81,117.03,40.21,0,0,0,0,77.76,22069.0,28.36,39.42,복합,25.8,22.8,30.9,,6.5,320.0,1640.0,3.7,230.0,1043.0,1.7,1453.0,140.0,20.5,45.0,1422.0,74.8,24.2,,,,,
분당,7호기,20240901,,35.0,0.25,100.0,,15.0,20.82,114.76,36.22,0,0,0,0,77.76,19102.0,27.79,34.12,복합,25.8,22.8,30.9,,6.5,320.0,1640.0,3.7,230.0,1043.0,1.7,1453.0,140.0,20.5,45.0,1422.0,74.8,24.2,,,,,
분당,8호기,20240901,,35.0,0.2,100.0,,15.0,20.81,117.28,42.58,0,0,0,0,77.76,8927.0,27.28,15.94,복합,25.8,22.8,30.9,,6.5,320.0,1640.0,3.7,230.0,1043.0,1.7,1453.0,140.0,20.5,45.0,1422.0,74.8,24.2,,,,,
분당,1호기,20240902,,35.0,0.49,100.0,,15.0,20.74,120.28,39.49,0,0,0,0,77.76,6139.0,25.3,10.97,복합,24.7,21.5,28.2,2.6,6.6,90.0,2351.0,3.7,110.0,1409.0,1.7,1443.0,110.0,19.6,49.0,1418.0,74.9,22.9,,,,,
분당,2호기,20240902,,35.0,0.22,100.0,,15.0,20.83,89.39,39.63,0,0,0,0,77.76,4545.0,25.59,8.12,복합,24.7,21.5,28.2,2.6,6.6,90.0,2351.0,3.7,110.0,1409.0,1.7,1443.0,110.0,19.6,49.0,1418.0,74.9,22.9,,,,,
분당,3호기,20240902,,35.0,0.43,100.0,,15.0,20.73,142.91,40.73,0,0,0,0,77.76,5863.0,26.53,10.47,복합,24.7,21.5,28.2,2.6,6.6,90.0,2351.0,3.7,110.0,1409.0,1.7,1443.0,110.0,19.6,49.0,1418.0,74.9,22.9,,,,,
분당,4호기,20240902,,35.0,2.41,100.0,,15.0,20.73,124.04,30.8,0,0,0,0,77.76,4299.0,26.54,7.68,복합,24.7,21.5,28.2,2.6,6.6,90.0,2351.0,3.7,110.0,1409.0,1.7,1443.0,110.0,19.6,49.0,1418.0,74.9,22.9,,,,,
분당,5호기,20240902,,35.0,0.19,100.0,,15.0,20.74,143.49,40.07,0,0,0,0,77.76,4214.0,26.79,7.53,복합,24.7,21.5,28.2,2.6,6.6,90.0,2351.0,3.7,110.0,1409.0,1.7,1443.0,110.0,19.6,49.0,1418.0,74.9,22.9,,,,,
분당,6호기,20240902,,35.0,0.29,100.0,,15.0,20.81,112.14,34.4,0,0,0,0,77.76,22069.0,28.36,39.42,복합,24.7,21.5,28.2,2.6,6.6,90.0,2351.0,3.7,110.0,1409.0,1.7,1443.0,110.0,19.6,49.0,1418.0,74.9,22.9,,,,,
분당,7호기,20240902,,35.0,0.45,100.0,,15.0,20.82,108.76,30.68,0,0,0,0,77.76,19102.0,27.79,34.12,복합,24.7,21.5,28.2,2.6,6.6,90.0,2351.0,3.7,110.0,1409.0,1.7,1443.0,110.0,19.6,49.0,1418.0,74.9,22.9,,,,,
분당,8호기,20240902,,35.0,0.3,100.0,,15.0,20.81,109.1,36.4,0,0,0,0,77.76,8927.0,27.28,15.94,복합,24.7,21.5,28.2,2.6,6.6,90.0,2351.0,3.7,110.0,1409.0,1.7,1443.0,110.0,19.6,49.0,1418.0,74.9,22.9,,,,,
분당,1호기,20240903,,35.0,1.12,100.0,,15.0,20.74,109.04,36.97,0,0,0,0,77.76,6139.0,25.3,10.97,복합,26.9,23.5,31.0,,7.1,90.0,952.0,5.1,110.0,932.0,2.6,2216.0,90.0,17.7,49.0,1416.0,57.9,20.4,,,,,
분당,2호기,20240903,,35.0,0.1,100.0,,15.0,20.84,76.6,37.56,0,0,0,0,77.76,4545.0,25.59,8.12,복합,26.9,23.5,31.0,,7.1,90.0,952.0,5.1,110.0,932.0,2.6,2216.0,90.0,17.7,49.0,1416.0,57.9,20.4,,,,,
분당,3호기,20240903,,35.0,0.43,100.0,,15.0,20.74,119.26,37.49,0,0,0,0,77.76,5863.0,26.53,10.47,복합,26.9,23.5,31.0,,7.1,90.0,952.0,5.1,110.0,932.0,2.6,2216.0,90.0,17.7,49.0,1416.0,57.9,20.4,,,,,
분당,4호기,20240903,,35.0,3.44,100.0,,15.0,20.74,103.41,32.04,0,0,0,0,77.76,4299.0,26.54,7.68,복합,26.9,23.5,31.0,,7.1,90.0,952.0,5.1,110.0,932.0,2.6,2216.0,90.0,17.7,49.0,1416.0,57.9,20.4,,,,,
분당,5호기,20240903,,35.0,0.14,100.0,,15.0,20.75,113.11,36.91,0,0,0,0,77.76,4214.0,26.79,7.53,복합,26.9,23.5,31.0,,7.1,90.0,952.0,5.1,110.0,932.0,2.6,2216.0,90.0,17.7,49.0,1416.0,57.9,20.4,,,,,
분당,6호기,20240903,,35.0,0.24,100.0,,15.0,20.81,101.22,34.16,0,0,0,0,77.76,22069.0,28.36,39.42,복합,26.9,23.5,31.0,,7.1,90.0,952.0,5.1,110.0,932.0,2.6,2216.0,90.0,17.7,49.0,1416.0,57.9,20.4,,,,,
분당,7호기,20240903,,35.0,0.4,100.0,,15.0,20.82,98.23,30.55,0,0,0,0,77.76,19102.0,27.79,34.12,복합,26.9,23.5,31.0,,7.1,90.0,952.0,5.1,110.0,932.0,2.6,2216.0,90.0,17.7,49.0,1416.0,57.9,20.4,,,,,
분당,8호기,20240903,,35.0,0.19,100.0,,15.0,20.81,98.93,36.04,0,0,0,0,77.76,8927.0,27.28,15.94,복합,26.9,23.5,31.0,,7.1,90.0,952.0,5.1,110.0,932.0,2.6,2216.0,90.0,17.7,49.0,1416.0,57.9,20.4,,,,,
분당,1호기,20240904,,35.0,3.57,100.0,,15.0,20.74,105.57,34.43,0,0,0,0,77.76,6139.0,25.3,10.97,복합,26.8,22.4,31.8,,6.8,160.0,1304.0,3.4,90.0,232.0,2.0,1758.0,110.0,18.7,45.0,1610.0,62.5,21.7,,,,,
분당,2호기,20240904,,35.0,0.33,100.0,,15.0,20.83,71.17,35.17,0,0,0,0,77.76,4545.0,25.59,8.12,복합,26.8,22.4,31.8,,6.8,160.0,1304.0,3.4,90.0,232.0,2.0,1758.0,110.0,18.7,45.0,1610.0,62.5,21.7,,,,,
분당,3호기,20240904,,35.0,0.56,100.0,,15.0,20.73,109.22,34.42,0,0,0,0,77.76,5863.0,26.53,10.47,복합,26.8,22.4,31.8,,6.8,160.0,1304.0,3.4,90.0,232.0,2.0,1758.0,110.0,18.7,45.0,1610.0,62.5,21.7,,,,,
분당,4호기,20240904,,35.0,2.5,100.0,,15.0,20.73,99.73,31.45,0,0,0,0,77.76,4299.0,26.54,7.68,복합,26.8,22.4,31.8,,6.8,160.0,1304.0,3.4,90.0,232.0,2.0,1758.0,110.0,18.7,45.0,1610.0,62.5,21.7,,,,,
분당,5호기,20240904,,35.0,0.28,100.0,,15.0,20.74,99.6,34.57,0,0,0,0,77.76,4214.0,26.79,7.53,복합,26.8,22.4,31.8,,6.8,160.0,1304.0,3.4,90.0,232.0,2.0,1758.0,110.0,18.7,45.0,1610.0,62.5,21.7,,,,,
분당,6호기,20240904,,35.0,0.31,100.0,,15.0,20.81,92.42,32.28,0,0,0,0,77.76,22069.0,28.36,39.42,복합,26.8,22.4,31.8,,6.8,160.0,1304.0,3.4,90.0,232.0,2.0,1758.0,110.0,18.7,45.0,1610.0,62.5,21.7,,,,,
분당,7호기,20240904,,35.0,0.99,100.0,,15.0,20.81,91.35,29.19,0,0,0,0,77.76,19102.0,27.79,34.12,복합,26.8,22.4,31.8,,6.8,160.0,1304.0,3.4,90.0,232.0,2.0,1758.0,110.0,18.7,45.0,1610.0,62.5,21.7,,,,,
분당,8호기,20240904,,35.0,0.35,100.0,,15.0,20.81,89.16,34.19,0,0,0,0,77.76,8927.0,27.28,15.94,복합,26.8,22.4,31.8,,6.8,160.0,1304.0,3.4,90.0,232.0,2.0,1758.0,110.0,18.7,45.0,1610.0,62.5,21.7,,,,,
분당,1호기,20240905,,35.0,9.45,100.0,,15.0,19.48,13944.37,71.18,0,0,0,0,77.76,6139.0,25.3,10.97,복합,26.3,24.0,29.7,5.2,9.2,230.0,1453.0,5.5,250.0,1456.0,2.1,1827.0,230.0,22.2,57.0,1104.0,79.0,26.8,,,,,
분당,2호기,20240905,,35.0,4.75,100.0,,15.0,20.09,8218.57,58.55,0,0,0,0,77.76,4545.0,25.59,8.12,복합,26.3,24.0,29.7,5.2,9.2,230.0,1453.0,5.5,250.0,1456.0,2.1,1827.0,230.0,22.2,57.0,1104.0,79.0,26.8,,,,,
분당,3호기,20240905,,35.0,3.28,100.0,,15.0,19.56,13173.07,73.68,0,0,0,0,77.76,5863.0,26.53,10.47,복합,26.3,24.0,29.7,5.2,9.2,230.0,1453.0,5.5,250.0,1456.0,2.1,1827.0,230.0,22.2,57.0,1104.0,79.0,26.8,,,,,
분당,4호기,20240905,,35.0,4.76,100.0,,15.0,20.14,7999.09,51.07,0,0,0,0,77.76,4299.0,26.54,7.68,복합,26.3,24.0,29.7,5.2,9.2,230.0,1453.0,5.5,250.0,1456.0,2.1,1827.0,230.0,22.2,57.0,1104.0,79.0,26.8,,,,,
분당,5호기,20240905,,35.0,3.7,100.0,,15.0,20.27,9855.76,50.88,0,0,0,0,77.76,4214.0,26.79,7.53,복합,26.3,24.0,29.7,5.2,9.2,230.0,1453.0,5.5,250.0,1456.0,2.1,1827.0,230.0,22.2,57.0,1104.0,79.0,26.8,,,,,
분당,6호기,20240905,,35.0,4.25,100.0,,15.0,19.12,18981.46,66.22,0,0,0,0,77.76,22069.0,28.36,39.42,복합,26.3,24.0,29.7,5.2,9.2,230.0,1453.0,5.5,250.0,1456.0,2.1,1827.0,230.0,22.2,57.0,1104.0,79.0,26.8,,,,,
분당,7호기,20240905,,35.0,3.85,100.0,,15.0,19.48,15436.34,51.37,0,0,0,0,77.76,19102.0,27.79,34.12,복합,26.3,24.0,29.7,5.2,9.2,230.0,1453.0,5.5,250.0,1456.0,2.1,1827.0,230.0,22.2,57.0,1104.0,79.0,26.8,,,,,
분당,8호기,20240905,,35.0,4.51,100.0,,15.0,18.93,22414.7,64.47,0,0,0,0,77.76,8927.0,27.28,15.94,복합,26.3,24.0,29.7,5.2,9.2,230.0,1453.0,5.5,250.0,1456.0,2.1,1827.0,230.0,22.2,57.0,1104.0,79.0,26.8,,,,,
분당,1호기,20240906,,35.0,4.14,100.0,,15.0,19.47,14425.08,83.08,0,0,0,0,77.76,6139.0,25.3,10.97,복합,24.3,23.3,26.3,0.9,6.3,90.0,1240.0,3.8,90.0,1449.0,1.9,1669.0,90.0,21.3,73.0,1530.0,83.9,25.4,,,,,
분당,2호기,20240906,,35.0,2.76,100.0,,15.0,19.86,10613.31,81.8,0,0,0,0,77.76,4545.0,25.59,8.12,복합,24.3,23.3,26.3,0.9,6.3,90.0,1240.0,3.8,90.0,1449.0,1.9,1669.0,90.0,21.3,73.0,1530.0,83.9,25.4,,,,,
분당,3호기,20240906,,35.0,3.04,100.0,,15.0,19.52,14205.92,93.87,0,0,0,0,77.76,5863.0,26.53,10.47,복합,24.3,23.3,26.3,0.9,6.3,90.0,1240.0,3.8,90.0,1449.0,1.9,1669.0,90.0,21.3,73.0,1530.0,83.9,25.4,,,,,
분당,4호기,20240906,,35.0,2.74,100.0,,15.0,20.07,8818.6,70.94,0,0,0,0,77.76,4299.0,26.54,7.68,복합,24.3,23.3,26.3,0.9,6.3,90.0,1240.0,3.8,90.0,1449.0,1.9,1669.0,90.0,21.3,73.0,1530.0,83.9,25.4,,,,,
분당,5호기,20240906,,35.0,3.44,100.0,,15.0,19.91,16881.29,76.5,0,0,0,0,77.76,4214.0,26.79,7.53,복합,24.3,23.3,26.3,0.9,6.3,90.0,1240.0,3.8,90.0,1449.0,1.9,1669.0,90.0,21.3,73.0,1530.0,83.9,25.4,,,,,
분당,6호기,20240906,,35.0,3.23,100.0,,15.0,19.44,15646.04,63.92,0,0,0,0,77.76,22069.0,28.36,39.42,복합,24.3,23.3,26.3,0.9,6.3,90.0,1240.0,3.8,90.0,1449.0,1.9,1669.0,90.0,21.3,73.0,1530.0,83.9,25.4,,,,,
분당,7호기,20240906,,35.0,3.4,100.0,,15.0,19.48,15733.1,63.48,0,0,0,0,77.76,19102.0,27.79,34.12,복합,24.3,23.3,26.3,0.9,6.3,90.0,1240.0,3.8,90.0,1449.0,1.9,1669.0,90.0,21.3,73.0,1530.0,83.9,25.4,,,,,
분당,8호기,20240906,,35.0,3.72,100.0,,15.0,19.23,19534.2,67.83,0,0,0,0,77.76,8927.0,27.28,15.94,복합,24.3,23.3,26.3,0.9,6.3,90.0,1240.0,3.8,90.0,1449.0,1.9,1669.0,90.0,21.3,73.0,1530.0,83.9,25.4,,,,,
분당,1호기,20240907,,35.0,1.96,100.0,,15.0,20.6,197.7,63.02,0,0,0,0,77.76,6139.0,25.3,10.97,복합,25.9,22.4,30.8,,5.3,250.0,1329.0,3.5,90.0,32.0,1.6,1372.0,270.0,20.7,48.0,1527.0,74.6,24.4,,,,,
분당,2호기,20240907,,35.0,0.01,100.0,,15.0,20.84,115.38,67.64,0,0,0,0,77.76,4545.0,25.59,8.12,복합,25.9,22.4,30.8,,5.3,250.0,1329.0,3.5,90.0,32.0,1.6,1372.0,270.0,20.7,48.0,1527.0,74.6,24.4,,,,,
분당,3호기,20240907,,35.0,0.32,100.0,,15.0,20.74,179.86,67.68,0,0,0,0,77.76,5863.0,26.53,10.47,복합,25.9,22.4,30.8,,5.3,250.0,1329.0,3.5,90.0,32.0,1.6,1372.0,270.0,20.7,48.0,1527.0,74.6,24.4,,,,,
분당,4호기,20240907,,35.0,0.18,100.0,,15.0,20.74,191.23,61.67,0,0,0,0,77.76,4299.0,26.54,7.68,복합,25.9,22.4,30.8,,5.3,250.0,1329.0,3.5,90.0,32.0,1.6,1372.0,270.0,20.7,48.0,1527.0,74.6,24.4,,,,,
분당,5호기,20240907,,35.0,0.15,100.0,,15.0,20.75,208.54,68.22,0,0,0,0,77.76,4214.0,26.79,7.53,복합,25.9,22.4,30.8,,5.3,250.0,1329.0,3.5,90.0,32.0,1.6,1372.0,270.0,20.7,48.0,1527.0,74.6,24.4,,,,,
분당,6호기,20240907,,35.0,0.05,100.0,,15.0,20.8,134.87,45.85,0,0,0,0,77.76,22069.0,28.36,39.42,복합,25.9,22.4,30.8,,5.3,250.0,1329.0,3.5,90.0,32.0,1.6,1372.0,270.0,20.7,48.0,1527.0,74.6,24.4,,,,,
분당,7호기,20240907,,35.0,0.36,100.0,,15.0,20.81,136.73,42.63,0,0,0,0,77.76,19102.0,27.79,34.12,복합,25.9,22.4,30.8,,5.3,250.0,1329.0,3.5,90.0,32.0,1.6,1372.0,270.0,20.7,48.0,1527.0,74.6,24.4,,,,,
분당,8호기,20240907,,35.0,0.26,100.0,,15.0,20.81,130.56,47.64,0,0,0,0,77.76,8927.0,27.28,15.94,복합,25.9,22.4,30.8,,5.3,250.0,1329.0,3.5,90.0,32.0,1.6,1372.0,270.0,20.7,48.0,1527.0,74.6,24.4,,,,,
분당,1호기,20240908,,35.0,0.29,100.0,,15.0,20.74,126.82,53.07,0,0,0,0,77.76,6139.0,25.3,10.97,복합,25.9,21.7,31.6,,5.4,290.0,1600.0,3.2,270.0,1647.0,1.2,1072.0,290.0,20.8,45.0,1542.0,75.4,24.5,,,,,
분당,2호기,20240908,,35.0,0.02,100.0,,15.0,20.83,104.15,52.82,0,0,0,0,77.76,4545.0,25.59,8.12,복합,25.9,21.7,31.6,,5.4,290.0,1600.0,3.2,270.0,1647.0,1.2,1072.0,290.0,20.8,45.0,1542.0,75.4,24.5,,,,,
분당,3호기,20240908,,35.0,0.37,100.0,,15.0,20.73,161.31,53.79,0,0,0,0,77.76,5863.0,26.53,10.47,복합,25.9,21.7,31.6,,5.4,290.0,1600.0,3.2,270.0,1647.0,1.2,1072.0,290.0,20.8,45.0,1542.0,75.4,24.5,,,,,
분당,4호기,20240908,,35.0,0.15,100.0,,15.0,20.73,176.54,50.17,0,0,0,0,77.76,4299.0,26.54,7.68,복합,25.9,21.7,31.6,,5.4,290.0,1600.0,3.2,270.0,1647.0,1.2,1072.0,290.0,20.8,45.0,1542.0,75.4,24.5,,,,,
분당,5호기,20240908,,35.0,0.09,100.0,,15.0,20.74,179.1,54.53,0,0,0,0,77.76,4214.0,26.79,7.53,복합,25.9,21.7,31.6,,5.4,290.0,1600.0,3.2,270.0,1647.0,1.2,1072.0,290.0,20.8,45.0,1542.0,75.4,24.5,,,,,
분당,6호기,20240908,,35.0,0.03,100.0,,15.0,20.81,119.83,39.89,0,0,0,0,77.76,22069.0,28.36,39.42,복합,25.9,21.7,31.6,,5.4,290.0,1600.0,3.2,270.0,1647.0,1.2,1072.0,290.0,20.8,45.0,1542.0,75.4,24.5,,,,,
분당,7호기,20240908,,35.0,0.18,100.0,,15.0,20.81,115.27,35.4,0,0,0,0,77.76,19102.0,27.79,34.12,복합,25.9,21.7,31.6,,5.4,290.0,1600.0,3.2,270.0,1647.0,1.2,1072.0,290.0,20.8,45.0,1542.0,75.4,24.5,,,,,
